idBike,latitude_unlock,longitude_unlock,latitude_lock,longitude_lock
5487.0,40.41053,-3.65779,40.39382977920336,-3.6659362429356372
5815.0,40.3914722,-3.6941944,40.4165039,-3.7030833
7424.0,40.4181518,-3.6984368,40.4056107,-3.7022591
5252.0,40.4083061,-3.7007111,40.4306458,-3.7133412
7336.0,40.4056107,-3.7022591,40.4153053,-3.6779232
5098.0,40.4051451,-3.6803874,40.4032208,-3.6944768
5520.0,40.4343333,-3.6835833,40.435285,-3.6948626
5187.0,40.4166834,-3.6894193,40.4071304,-3.6751352
7263.0,40.39440607959559,-3.7080429728445563,40.4008888,-3.6935833
7693.0,40.4346388,-3.674,40.4083061,-3.7007111
2551.0,40.419674,-3.7026735,40.4075606,-3.6935205
4378.0,40.4272582,-3.6752024,40.4272582,-3.6752024
6515.0,40.4347895,-3.7200845,40.4034076,-3.7108108
3186.0,40.425635,-3.669339,40.4272582,-3.6752024
6383.0,40.4132798,-3.6956178,40.423668,-3.713053
4136.0,40.4070358,-3.7110513,40.427657,-3.7205129
4236.0,40.4585318,-3.684715,40.4202834,-3.7081246
1439.0,40.4035988,-3.7064516,40.4032208,-3.6944768
7324.0,40.406837862773465,-3.7244893989507686,40.3941388,-3.6758888
7878.0,40.4383865,-3.6982353,40.4070358,-3.7110513
7487.0,40.38895,-3.70017,40.4163638,-3.7068969
5745.0,40.4163638,-3.7068969,40.3972616,-3.6945025
3071.0,40.39425,-3.6937222,40.4056107,-3.7022591
5681.0,40.43272086245887,-3.6485306152875148,40.4346388,-3.674
3933.0,40.39901531507069,-3.6607768678037744,40.3979722,-3.66925
6511.0,40.4338516,-3.708439,40.4336944,-3.7046666
6080.0,40.447125,-3.7001669,40.4278682,-3.6954403
6903.0,40.38895,-3.70017,40.417908,-3.710692
4951.0,40.4107085,-3.6982318,40.4032208,-3.6944768
7144.0,40.4343611,-3.7149166,40.4343611,-3.7149166
7164.0,40.4483322,-3.7272945,40.4215246,-3.6884369
6505.0,40.4162619,-3.6957355,40.413764,-3.728318
1352.0,40.4323655,-3.6758555,40.3972616,-3.6945025
5905.0,40.4347895,-3.7200845,40.4347895,-3.7200845
3771.0,40.4162619,-3.6957355,40.4211802,-3.6840229
6750.0,40.41731271011562,-3.701602938060457,40.4156057,-3.7095084
7901.0,40.4213148,-3.6724968,40.4051451,-3.6803874
487.0,40.4341006,-3.7179687,40.4656779,-3.6887722
3195.0,40.4186516,-3.6933498,40.413736,-3.717487
7061.0,40.406837862773465,-3.7244893989507686,40.4163638,-3.7068969
7950.0,40.39440607959559,-3.7080429728445563,40.413764,-3.728318
5717.0,40.4266828,-3.700423,40.4219665,-3.7224983
7497.0,40.41053,-3.65779,40.4179237,-3.6708959
6620.0,40.4150099,-3.7061032,40.413736,-3.717487
7885.0,40.4343333,-3.6835833,40.4232649,-3.7038312
6483.0,40.4083061,-3.7007111,40.4083061,-3.7007111
7772.0,40.398247,-3.716591,40.3928821,-3.6975708
4036.0,40.4355143,-3.6892368,40.4355143,-3.6892368
2117.0,40.39901531507069,-3.6607768678037744,40.4013216,-3.6863218
6105.0,40.4344731,-3.7015686,40.4166834,-3.6894193
5983.0,40.4318611,-3.6714166,40.4230721,-3.7075065
7668.0,40.4266828,-3.700423,40.4266828,-3.700423
6753.0,40.4269483,-3.7035918,40.4132798,-3.6956178
4365.0,40.43965673033275,-3.6557656204708775,40.4250361,-3.6837876
6307.0,40.398247,-3.716591,40.409808,-3.688822
8063.0,40.4029202,-3.6788343,40.4029202,-3.6788343
5717.0,40.4489101,-3.6952943,40.4592351,-3.691533
2868.0,40.43666,-3.66096,40.44315,-3.65741
7379.0,40.4343333,-3.6835833,40.4309797,-3.7188898
4934.0,40.4302937,-3.7069171,40.4498613,-3.6881689
974.0,40.4186516,-3.6933498,40.4159569,-3.6738865
3625.0,40.4032208,-3.6944768,40.4017926,-3.6987665
585.0,40.4251002,-3.6877227,40.422962108947424,-3.6555552857442697
7260.0,40.4309524,-3.6993465,40.4309524,-3.6993465
6100.0,40.4392222,-3.6754444,40.44421,-3.66683
7733.0,40.4075685,-3.6902255,40.3972616,-3.6945025
4098.0,40.4346388,-3.674,40.3974444,-3.7065277
4909.0,40.42699,-3.68745,40.4261851,-3.6738714
7226.0,40.46041,-3.67712,40.4515833,-3.6780555
5238.0,40.43896,-3.72997,40.45673408797698,-3.708002730875242
6493.0,40.4334087,-3.6879154,40.400789,-3.6744
4839.0,40.422064,-3.6821793,40.4324722,-3.6655555
5251.0,40.4489101,-3.6952943,40.435285,-3.6948626
7583.0,40.4457414,-3.6917932,40.4457414,-3.6917932
7443.0,40.426,-3.6653055,40.426,-3.6653055
41.0,40.4211802,-3.6840229,40.4056107,-3.7022591
7641.0,40.4205886,-3.7058415,40.4301666,-3.6638888
7384.0,40.4488924,-3.6905604,40.4213148,-3.6724968
1359.0,40.4273005,-3.6706024,40.43604,-3.69928
8061.0,40.4144226,-3.7007164,40.4144226,-3.7007164
4828.0,40.4153053,-3.6779232,40.4251906,-3.6977715
8021.0,40.408264,-3.646697,40.38895,-3.70017
2914.0,40.445411,-3.6853312,40.4476666,-3.7041666
5992.0,40.4269483,-3.7035918,40.4269483,-3.7035918
6704.0,40.4200783,-3.7065376,40.4386944,-3.7038333
7348.0,40.4591366,-3.6894151,40.481086,-3.688463
7981.0,40.4168,-3.71183,40.4034076,-3.7108108
7850.0,40.4181518,-3.6984368,40.4215246,-3.6884369
7548.0,40.4386944,-3.7038333,40.4457414,-3.6917932
6762.0,40.4285524,-3.7025875,40.4285524,-3.7025875
1459.0,40.4097617,-3.7040666,40.39975,-3.6983888
7623.0,40.4075685,-3.6902255,40.3979722,-3.66925
6153.0,40.4035988,-3.7064516,40.4253944,-3.7170448
7899.0,40.4273005,-3.6706024,40.4232153,-3.690756
1024.0,40.4211802,-3.6840229,40.4334087,-3.6879154
4546.0,40.4345973,-3.678492,40.4345973,-3.678492
6272.0,40.44375,-3.72699,40.44375,-3.72699
4706.0,40.46041,-3.67712,40.46041,-3.67712
5226.0,40.4108,-3.714113,40.4273264,-3.7104417
4628.0,40.4060941,-3.6992759,40.4107085,-3.6982318
7045.0,40.4343333,-3.6835833,40.4343333,-3.6835833
6582.0,40.4318611,-3.6714166,40.4311944,-3.6590555
5021.0,40.4347895,-3.7200845,40.4166834,-3.6894193
5327.0,40.4034076,-3.7108108,40.4108,-3.714113
8033.0,40.4411388,-3.7080833,40.4336944,-3.7046666
7495.0,40.4144226,-3.7007164,40.4344731,-3.7015686
7044.0,40.4585318,-3.684715,40.4585318,-3.684715
1175.0,40.4313576,-3.6838303,40.43037,-3.68653
4647.0,40.4165039,-3.7030833,40.4083061,-3.7007111
3031.0,40.4489101,-3.6952943,40.4278682,-3.6954403
6380.0,40.43965673033275,-3.6557656204708775,40.4291992,-3.6967169
3000.0,40.4186516,-3.6933498,40.4013216,-3.6863218
5238.0,40.4207773,-3.6996502,40.4250833,-3.6615277
3204.0,40.4083061,-3.7007111,40.4179237,-3.6708959
7829.0,40.4144226,-3.7007164,40.4153053,-3.6779232
4961.0,40.4184192,-3.7032414,40.39382977920336,-3.6659362429356372
7948.0,40.4302937,-3.7069171,40.4324722,-3.6655555
5815.0,40.4343333,-3.6835833,40.4344731,-3.7015686
7866.0,40.4156057,-3.7095084,40.4156057,-3.7095084
7434.0,40.4476666,-3.7041666,40.42059,-3.70239
7615.0,40.40635,-3.670422,40.4146755,-3.7036825
7227.0,40.4207773,-3.6996502,40.438994,-3.7154329
7340.0,40.4457414,-3.6917932,40.4457414,-3.6917932
2981.0,40.40248333540473,-3.660188083470652,40.4341006,-3.7179687
1436.0,40.44421,-3.66683,40.4392222,-3.6754444
7747.0,40.4083061,-3.7007111,40.4163638,-3.7068969
5707.0,40.43604,-3.69928,40.4302937,-3.7069171
7349.0,40.3974444,-3.7065277,40.3974444,-3.7065277
7435.0,40.4051451,-3.6803874,40.4034076,-3.7108108
7437.0,40.426207143200884,-3.651034981803642,40.426207143200884,-3.651034981803642
6989.0,40.4008888,-3.6935833,40.4083061,-3.7007111
4042.0,40.4114041,-3.7114762,40.3972616,-3.6945025
3685.0,40.423668,-3.713053,40.423668,-3.713053
6231.0,40.4383865,-3.6982353,40.424148,-3.698447
5277.0,40.424148,-3.698447,40.4122047,-3.6991147
7844.0,40.4334087,-3.6879154,40.4255495,-3.7043418
5145.0,40.4222969,-3.6805189,40.4051451,-3.6803874
6641.0,40.4114041,-3.7114762,40.4114041,-3.7114762
7802.0,40.413764,-3.728318,40.4108,-3.714113
6006.0,40.4572466,-3.6763439,40.4572466,-3.6763439
6189.0,40.4186516,-3.6933498,40.4070358,-3.7110513
7341.0,40.4250361,-3.6837876,40.4463667,-3.7036675
7164.0,40.4239757,-3.7020842,40.4378,-3.66779
2746.0,40.44156,-3.70164,40.43604,-3.69928
5805.0,40.4285524,-3.7025875,40.4053153,-3.7071259
1839.0,40.4591366,-3.6894151,40.4083684,-3.6933463
5176.0,40.476765,-3.6824083,40.4449649,-3.6550116
6557.0,40.4463667,-3.7036675,40.4457414,-3.6917932
2223.0,40.423668,-3.713053,40.398247,-3.716591
4326.0,40.41053,-3.65779,40.409297,-3.691987
5248.0,40.4146755,-3.7036825,40.4364,-3.71019
5666.0,40.4273264,-3.7104417,40.4269483,-3.7035918
7297.0,40.4144226,-3.7007164,40.4476666,-3.7041666
6814.0,40.4231526,-3.6691524,40.4231526,-3.6691524
4985.0,40.4453307,-3.690861,40.4498613,-3.6881689
5834.0,40.4097617,-3.7040666,40.40635,-3.670422
4394.0,40.424963,-3.687745,40.4075606,-3.6935205
7790.0,40.3941388,-3.6758888,40.400368,-3.634587
5047.0,40.4207773,-3.6996502,40.4075606,-3.6935205
7279.0,40.40913630273305,-3.728533714316331,40.4075685,-3.6902255
7457.0,40.4083061,-3.7007111,40.4489101,-3.6952943
7760.0,40.4313576,-3.6838303,40.4313576,-3.6838303
7691.0,40.4346388,-3.674,40.4383865,-3.6982353
5691.0,40.4383865,-3.6982353,40.4230721,-3.7075065
3314.0,40.4341006,-3.7179687,40.4591366,-3.6894151
5260.0,40.4122047,-3.6991147,40.4489101,-3.6952943
7881.0,40.423681,-3.710537,40.4301666,-3.6638888
7457.0,40.409808,-3.688822,40.4107085,-3.6982318
5805.0,40.4591366,-3.6894151,40.4060941,-3.6992759
6778.0,40.4453307,-3.690861,40.43965673033275,-3.6557656204708775
4830.0,40.4347895,-3.7200845,40.4347895,-3.7200845
6101.0,40.445411,-3.6853312,40.445411,-3.6853312
7553.0,40.4153053,-3.6779232,40.4153053,-3.6779232
6592.0,40.42677,-3.68958,40.4463667,-3.7036675
5620.0,40.4122047,-3.6991147,40.4323655,-3.6758555
6394.0,40.4415974,-3.6927821,40.409297,-3.691987
2809.0,40.4032208,-3.6944768,40.4013216,-3.6863218
7165.0,40.4630277,-3.6973333,40.4341006,-3.7179687
1313.0,40.4108,-3.714113,40.398247,-3.716591
4549.0,40.3981798,-3.7023918,40.4083684,-3.6933463
3774.0,40.42059,-3.70239,40.4053153,-3.7071259
6225.0,40.40913630273305,-3.728533714316331,40.4108,-3.714113
460.0,40.4016111,-3.7138055,40.3928821,-3.6975708
5643.0,40.4053153,-3.7071259,40.4239447,-3.6758383
5221.0,40.4266828,-3.700423,40.4266828,-3.700423
2798.0,40.426,-3.6653055,40.426,-3.6653055
7324.0,40.4032501,-3.6726019,40.4239447,-3.6758383
3292.0,40.42852,-3.70205,40.42852,-3.70205
7941.0,40.4213148,-3.6724968,40.4097617,-3.7040666
6505.0,40.4157413,-3.6691838,40.4157413,-3.6691838
7466.0,40.4035988,-3.7064516,40.4035988,-3.7064516
7093.0,40.4239447,-3.6758383,40.4239447,-3.6758383
7455.0,40.417908,-3.710692,40.4262383,-3.7074453
7271.0,40.43715089959262,-3.64835857929032,40.43037,-3.68653
4740.0,40.3917871,-3.7026789,40.4202834,-3.7081246
7986.0,40.435285,-3.6948626,40.4278682,-3.6954403
4051.0,40.4082805,-3.6784838,40.4179237,-3.6708959
7396.0,40.4222862,-3.697895,40.4200783,-3.7065376
3136.0,40.4291992,-3.6967169,40.44156,-3.70164
6148.0,40.4250361,-3.6837876,40.4150099,-3.7061032
6558.0,40.39975,-3.6983888,40.4047851,-3.7028265
4829.0,40.42699,-3.68745,40.42699,-3.68745
5988.0,40.4515833,-3.6780555,40.45546,-3.68844
4842.0,40.45619382579544,-3.6929376751795306,40.45619382579544,-3.6929376751795306
7764.0,40.400368,-3.634587,40.4351256,-3.6554918
7235.0,40.4284246,-3.7061931,40.4112744,-3.7088337
6214.0,40.4383865,-3.6982353,40.4262383,-3.7074453
5333.0,40.38895,-3.70017,40.398247,-3.716591
3800.0,40.44175,-3.7144722,40.4168,-3.71183
5786.0,40.4291992,-3.6967169,40.4291992,-3.6967169
6539.0,40.4253944,-3.7170448,40.4060941,-3.6992759
6449.0,40.42677,-3.68958,40.4108,-3.714113
8033.0,40.4325991,-3.7246532,40.4325991,-3.7246532
7489.0,40.4476666,-3.7041666,40.4341006,-3.7179687
6534.0,40.4313576,-3.6838303,40.4075685,-3.6902255
5136.0,40.4323655,-3.6758555,40.4343333,-3.6835833
7623.0,40.4179237,-3.6708959,40.43725,-3.6772222
7257.0,40.4306458,-3.7133412,40.4269483,-3.7035918
7411.0,40.4285524,-3.7025875,40.4165039,-3.7030833
7382.0,40.4291992,-3.6967169,40.4291992,-3.6967169
4019.0,40.4122047,-3.6991147,40.39382977920336,-3.6659362429356372
1288.0,40.41825,-3.6766111,40.4083684,-3.6933463
7037.0,40.4309524,-3.6993465,40.44156,-3.70164
7409.0,40.4266828,-3.700423,40.438994,-3.7154329
7401.0,40.4378,-3.66779,40.4272582,-3.6752024
6920.0,40.4162619,-3.6957355,40.427657,-3.7205129
5445.0,40.4309524,-3.6993465,40.4463667,-3.7036675
6190.0,40.4008888,-3.6935833,40.4008888,-3.6935833
6648.0,40.4138846,-3.7049407,40.4351256,-3.6554918
941.0,40.4034076,-3.7108108,40.4070358,-3.7110513
7393.0,40.400789,-3.6744,40.4051451,-3.6803874
7535.0,40.4313576,-3.6838303,40.400781,-3.6882407
4861.0,40.4230721,-3.7075065,40.4266828,-3.700423
5708.0,40.4071304,-3.6751352,40.398247,-3.716591
4036.0,40.4075606,-3.6935205,40.4075606,-3.6935205
1009.0,40.43604,-3.69928,40.43037,-3.68653
5048.0,40.4266828,-3.700423,40.4306458,-3.7133412
7778.0,40.43715089959262,-3.64835857929032,40.400368,-3.634587
7156.0,40.4114041,-3.7114762,40.4179237,-3.6708959
7367.0,40.4230721,-3.7075065,40.39440607959559,-3.7080429728445563
7750.0,40.4336944,-3.7046666,40.4112744,-3.7088337
7303.0,40.4222862,-3.697895,40.4112744,-3.7088337
7837.0,40.4156057,-3.7095084,40.38895,-3.70017
3550.0,40.423855,-3.694475,40.4231526,-3.6691524
6309.0,40.45673408797698,-3.708002730875242,40.423855,-3.694475
7696.0,40.423855,-3.694475,40.4313576,-3.6838303
5859.0,40.4386944,-3.7038333,40.4205886,-3.7058415
6939.0,40.4044722,-3.6959166,40.39440607959559,-3.7080429728445563
7592.0,40.4222862,-3.697895,40.3928821,-3.6975708
5261.0,40.4483322,-3.7272945,40.45673408797698,-3.708002730875242
6653.0,40.4166834,-3.6894193,40.4166834,-3.6894193
6082.0,40.4392222,-3.6754444,40.4392222,-3.6754444
6748.0,40.4181518,-3.6984368,40.4181518,-3.6984368
896.0,40.4344731,-3.7015686,40.47938,-3.68532
7012.0,40.4051451,-3.6803874,40.4108472,-3.693225
3107.0,40.4075685,-3.6902255,40.4008888,-3.6935833
6223.0,40.409297,-3.691987,40.4302937,-3.7069171
4857.0,40.4343333,-3.6835833,40.4082805,-3.6784838
739.0,40.4107085,-3.6982318,40.423681,-3.710537
8086.0,40.4071304,-3.6751352,40.41731271011562,-3.701602938060457
7329.0,40.4153053,-3.6779232,40.4630277,-3.6973333
8033.0,40.4157413,-3.6691838,40.3962222,-3.6983055
5209.0,40.409297,-3.691987,40.4117627,-3.6766813
7964.0,40.4291992,-3.6967169,40.4291992,-3.6967169
2385.0,40.43037,-3.68653,40.4411388,-3.7080833
3493.0,40.4284246,-3.7061931,40.4166834,-3.6894193
6546.0,40.4144226,-3.7007164,40.419752,-3.688398
6596.0,40.401,-3.7043611,40.40765396169372,-3.7172213778842007
7933.0,40.413736,-3.717487,40.4141931,-3.7103285
7513.0,40.4255495,-3.7043418,40.4255495,-3.7043418
7983.0,40.43725,-3.6772222,40.43725,-3.6772222
6028.0,40.4222862,-3.697895,40.4222862,-3.697895
6668.0,40.39425,-3.6937222,40.3917871,-3.7026789
8046.0,40.417908,-3.710692,40.417908,-3.710692
5013.0,40.4132798,-3.6956178,40.4053153,-3.7071259
1202.0,40.4250361,-3.6837876,40.4498613,-3.6881689
2825.0,40.4070358,-3.7110513,40.417908,-3.710692
4177.0,40.4463667,-3.7036675,40.4114041,-3.7114762
8027.0,40.4548456,-3.6946218,40.4548456,-3.6946218
5640.0,40.4306458,-3.7133412,40.4101564,-3.7025024
6504.0,40.435285,-3.6948626,40.4302937,-3.7069171
7602.0,40.4114475,-3.6689089,40.4510188,-3.6817962
6770.0,40.4222862,-3.697895,40.4205886,-3.7058415
7572.0,40.4232153,-3.690756,40.419674,-3.7026735
6081.0,40.4156057,-3.7095084,40.389258643579105,-3.6903589643353483
326.0,40.4441388,-3.6751388,40.427736,-3.6832566
5599.0,40.4114041,-3.7114762,40.4232153,-3.690756
8058.0,40.4168,-3.71183,40.4156057,-3.7095084
4343.0,40.44156,-3.70164,40.4457414,-3.6917932
8003.0,40.4309524,-3.6993465,40.4309524,-3.6993465
7774.0,40.4162619,-3.6957355,40.40913630273305,-3.728533714316331
7733.0,40.426,-3.6653055,40.4205886,-3.7058415
6214.0,40.4213148,-3.6724968,40.4132798,-3.6956178
6169.0,40.43715089959262,-3.64835857929032,40.39382977920336,-3.6659362429356372
4947.0,40.4239757,-3.7020842,40.4239757,-3.7020842
7452.0,40.4355143,-3.6892368,40.4300481,-3.6816402
4963.0,40.4392222,-3.6754444,40.4572824,-3.7009675
5168.0,40.4132798,-3.6956178,40.4222862,-3.697895
621.0,40.4463667,-3.7036675,40.4232649,-3.7038312
7429.0,40.4239757,-3.7020842,40.398247,-3.716591
5134.0,40.4261851,-3.6738714,40.4607502,-3.6989925
7294.0,40.400781,-3.6882407,40.4035988,-3.7064516
7307.0,40.4231526,-3.6691524,40.43865,-3.66301
7672.0,40.4284246,-3.7061931,40.4284246,-3.7061931
6532.0,40.4097617,-3.7040666,40.4345973,-3.678492
2917.0,40.4323655,-3.6758555,40.4323655,-3.6758555
6558.0,40.419752,-3.688398,40.45109,-3.72937
2223.0,40.424963,-3.687745,40.4114475,-3.6689089
4031.0,40.4239757,-3.7020842,40.4302937,-3.7069171
762.0,40.400781,-3.6882407,40.43037,-3.68653
2385.0,40.4277456,-3.7174158,40.4200783,-3.7065376
6129.0,40.4273005,-3.6706024,40.43503,-3.67012
7491.0,40.42852,-3.70205,40.42852,-3.70205
3960.0,40.435285,-3.6948626,40.4172137,-3.7018341
5523.0,40.4415974,-3.6927821,40.4345973,-3.678492
7320.0,40.4132798,-3.6956178,40.4132798,-3.6956178
7919.0,40.425635,-3.669339,40.4056107,-3.7022591
4567.0,40.43837,-3.69281,40.426,-3.6653055
7986.0,40.40635,-3.670422,40.421501,-3.680008
6524.0,40.4114041,-3.7114762,40.4051451,-3.6803874
7412.0,40.4114475,-3.6689089,40.4166834,-3.6894193
5974.0,40.4260957,-3.713479,40.438994,-3.7154329
7293.0,40.4411388,-3.7080833,40.4476666,-3.7041666
5819.0,40.4230721,-3.7075065,40.4230721,-3.7075065
4725.0,40.427736,-3.6832566,40.43503,-3.67012
8022.0,40.39975,-3.6983888,40.4266828,-3.700423
5187.0,40.43725,-3.6772222,40.4166834,-3.6894193
6171.0,40.4453307,-3.690861,40.4016111,-3.7138055
1965.0,40.4498613,-3.6881689,40.4498613,-3.6881689
7671.0,40.44106,-3.68609,40.4108472,-3.693225
6705.0,40.398247,-3.716591,40.406837862773465,-3.7244893989507686
7651.0,40.4146755,-3.7036825,40.413764,-3.728318
6065.0,40.4112744,-3.7088337,40.40913630273305,-3.728533714316331
6647.0,40.4186666,-3.6657777,40.422962108947424,-3.6555552857442697
6558.0,40.4112744,-3.7088337,40.4273005,-3.6706024
8021.0,40.43725,-3.6772222,40.4232153,-3.690756
6283.0,40.44175,-3.7144722,40.4266828,-3.700423
7973.0,40.42852,-3.70205,40.42852,-3.70205
6168.0,40.42852,-3.70205,40.4166834,-3.6894193
3778.0,40.44375,-3.72699,40.44375,-3.72699
4350.0,40.43503,-3.67012,40.4572466,-3.6763439
6269.0,40.4323655,-3.6758555,40.42699,-3.68745
4371.0,40.4262383,-3.7074453,40.4325991,-3.7246532
7575.0,40.4075606,-3.6935205,40.4017926,-3.6987665
7687.0,40.4331111,-3.6915555,40.4261851,-3.6738714
7198.0,40.4146755,-3.7036825,40.4056107,-3.7022591
690.0,40.4239447,-3.6758383,40.4013216,-3.6863218
6229.0,40.43865,-3.66301,40.4205886,-3.7058415
2389.0,40.4202834,-3.7081246,40.4202834,-3.7081246
6218.0,40.4572824,-3.7009675,40.4053153,-3.7071259
94.0,40.4364,-3.71019,40.423855,-3.694475
517.0,40.4295658,-3.7126299,40.4295658,-3.7126299
4736.0,40.4476666,-3.7041666,40.4306458,-3.7133412
5693.0,40.4323655,-3.6758555,40.4205886,-3.7058415
8039.0,40.423668,-3.713053,40.4150099,-3.7061032
5316.0,40.4273264,-3.7104417,40.4029202,-3.6788343
7471.0,40.4157413,-3.6691838,40.4344731,-3.7015686
6725.0,40.4153053,-3.6779232,40.44175,-3.7144722
8049.0,40.4114041,-3.7114762,40.44156,-3.70164
5065.0,40.39440607959559,-3.7080429728445563,40.401,-3.7043611
5641.0,40.435285,-3.6948626,40.4345973,-3.678492
3495.0,40.3928821,-3.6975708,40.3928821,-3.6975708
3258.0,40.4181518,-3.6984368,40.3979722,-3.66925
7898.0,40.4132798,-3.6956178,40.4150099,-3.7061032
2754.0,40.4585318,-3.684715,40.4017926,-3.6987665
6903.0,40.424148,-3.698447,40.435285,-3.6948626
7539.0,40.4184192,-3.7032414,40.4341006,-3.7179687
8019.0,40.47938,-3.68532,40.4572466,-3.6763439
2747.0,40.4607502,-3.6989925,40.4411388,-3.7080833
5257.0,40.4343611,-3.7149166,40.4306458,-3.7133412
5888.0,40.4231526,-3.6691524,40.43725,-3.6772222
6489.0,40.39440607959559,-3.7080429728445563,40.39440607959559,-3.7080429728445563
7872.0,40.4489101,-3.6952943,40.4253944,-3.7170448
8004.0,40.42852,-3.70205,40.42852,-3.70205
1490.0,40.481086,-3.688463,40.4630277,-3.6973333
7830.0,40.451333,-3.710525,40.4343611,-3.7149166
7782.0,40.39440607959559,-3.7080429728445563,40.39440607959559,-3.7080429728445563
3822.0,40.4138846,-3.7049407,40.4017926,-3.6987665
7936.0,40.43604,-3.69928,40.4083684,-3.6933463
7613.0,40.4032208,-3.6944768,40.429887,-3.6712823
6185.0,40.3972616,-3.6945025,40.3972616,-3.6945025
4738.0,40.45109,-3.72937,40.45109,-3.72937
7890.0,40.4341006,-3.7179687,40.4341006,-3.7179687
7279.0,40.4453307,-3.690861,40.44421,-3.66683
6066.0,40.4266828,-3.700423,40.4122047,-3.6991147
7194.0,40.4535,-3.7032777,40.4108472,-3.693225
6057.0,40.4082805,-3.6784838,40.4179237,-3.6708959
1187.0,40.4343333,-3.6835833,40.4071304,-3.6751352
3136.0,40.4075606,-3.6935205,40.4083684,-3.6933463
7523.0,40.4345973,-3.678492,40.43272086245887,-3.6485306152875148
7585.0,40.408264,-3.646697,40.445411,-3.6853312
6464.0,40.4071304,-3.6751352,40.4071304,-3.6751352
1467.0,40.413736,-3.717487,40.40765396169372,-3.7172213778842007
7227.0,40.4278682,-3.6954403,40.4463667,-3.7036675
6820.0,40.421501,-3.680008,40.421501,-3.680008
8036.0,40.4284246,-3.7061931,40.4364,-3.71019
2945.0,40.39975,-3.6983888,40.435285,-3.6948626
1428.0,40.40765396169372,-3.7172213778842007,40.413764,-3.728318
1221.0,40.4112744,-3.7088337,40.4112744,-3.7088337
7194.0,40.44421,-3.66683,40.4273005,-3.6706024
7531.0,40.4323655,-3.6758555,40.4017926,-3.6987665
7391.0,40.45619382579544,-3.6929376751795306,40.45619382579544,-3.6929376751795306
4823.0,40.41825,-3.6766111,40.4112744,-3.7088337
7519.0,40.451333,-3.710525,40.4463667,-3.7036675
5330.0,40.4535,-3.7032777,40.4205886,-3.7058415
7924.0,40.4132798,-3.6956178,40.4132798,-3.6956178
7548.0,40.4607502,-3.6989925,40.4230721,-3.7075065
7371.0,40.4572824,-3.7009675,40.4489101,-3.6952943
5889.0,40.4114041,-3.7114762,40.4114041,-3.7114762
4610.0,40.4101564,-3.7025024,40.4272582,-3.6752024
2771.0,40.427657,-3.7205129,40.4157413,-3.6691838
3357.0,40.45673408797698,-3.708002730875242,40.45673408797698,-3.708002730875242
668.0,40.4463667,-3.7036675,40.4498613,-3.6881689
3667.0,40.4442258,-3.6787169,40.4656779,-3.6887722
6392.0,40.43725,-3.6772222,40.4313576,-3.6838303
6649.0,40.4108,-3.714113,40.4053153,-3.7071259
245.0,40.4153053,-3.6779232,40.4483269,-3.6797296
7413.0,40.4323655,-3.6758555,40.4548456,-3.6946218
196.0,40.4483269,-3.6797296,40.427736,-3.6832566
3804.0,40.4239447,-3.6758383,40.4138333,-3.7135833
5323.0,40.4383865,-3.6982353,40.4219665,-3.7224983
6211.0,40.406837862773465,-3.7244893989507686,40.406837862773465,-3.7244893989507686
3303.0,40.409808,-3.688822,40.4334087,-3.6879154
3929.0,40.4207773,-3.6996502,40.4207773,-3.6996502
4176.0,40.4112744,-3.7088337,40.3962222,-3.6983055
6715.0,40.423855,-3.694475,40.4144226,-3.7007164
6327.0,40.4128372,-3.6912023,40.43666,-3.66096
4829.0,40.4278682,-3.6954403,40.3972616,-3.6945025
3871.0,40.4273005,-3.6706024,40.42699,-3.68745
6399.0,40.40765396169372,-3.7172213778842007,40.423668,-3.713053
6573.0,40.4132798,-3.6956178,40.4278682,-3.6954403
7536.0,40.40248333540473,-3.660188083470652,40.4051451,-3.6803874
7955.0,40.45546,-3.68844,40.4159569,-3.6738865
3903.0,40.4331111,-3.6915555,40.419752,-3.688398
4573.0,40.42699,-3.68745,40.42699,-3.68745
7159.0,40.38895,-3.70017,40.38895,-3.70017
6784.0,40.4309797,-3.7188898,40.4075606,-3.6935205
4826.0,40.423668,-3.713053,40.4192095,-3.711504
4427.0,40.4346388,-3.674,40.4181518,-3.6984368
4740.0,40.4716,-3.68391,40.4300481,-3.6816402
3779.0,40.4273264,-3.7104417,40.425635,-3.669339
7358.0,40.4097617,-3.7040666,40.3972616,-3.6945025
7203.0,40.413736,-3.717487,40.4284246,-3.7061931
4688.0,40.421501,-3.680008,40.408264,-3.646697
6571.0,40.39975,-3.6983888,40.4047851,-3.7028265
7475.0,40.4053153,-3.7071259,40.4053153,-3.7071259
6237.0,40.4056107,-3.7022591,40.423668,-3.713053
7470.0,40.4138333,-3.7135833,40.4138333,-3.7135833
155.0,40.4219665,-3.7224983,40.4222969,-3.6805189
7394.0,40.4498613,-3.6881689,40.4051451,-3.6803874
5507.0,40.4165039,-3.7030833,40.424148,-3.698447
6885.0,40.4457414,-3.6917932,40.4300481,-3.6816402
5026.0,40.42059,-3.70239,40.4515833,-3.6780555
7259.0,40.43965673033275,-3.6557656204708775,40.4341006,-3.7179687
6153.0,40.4269483,-3.7035918,40.4343333,-3.6835833
6497.0,40.4122047,-3.6991147,40.43837,-3.69281
7691.0,40.4163638,-3.7068969,40.4347895,-3.7200845
